Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD11A1_006_Line_Y_1km,MOD11A1_006_Sample_X_1km,MOD11A1_006_LST_Day_1km,MOD11A1_006_QC_Day,MOD11A1_006_QC_Day_bitmask,MOD11A1_006_QC_Day_MODLAND,MOD11A1_006_QC_Day_MODLAND_Description,MOD11A1_006_QC_Day_Data_Quality_flag,MOD11A1_006_QC_Day_Data_Quality_flag_Description,MOD11A1_006_QC_Day_Emis_Error_flag,MOD11A1_006_QC_Day_Emis_Error_flag_Description,MOD11A1_006_QC_Day_LST_Error_Flag,MOD11A1_006_QC_Day_LST_Error_Flag_Description
0.013157895,ELKBR187,44.24152,-90.49231,2015-04-29,h11v04,691,620,296.36,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-04-30,h11v04,691,620,294.54,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-01,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-02,h11v04,691,620,301.82,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-03,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-04,h11v04,691,620,296.82,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-05,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-06,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-07,h11v04,691,620,297.6,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-08,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-09,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-10,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-11,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-12,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-13,h11v04,691,620,292.98,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-14,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-15,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-16,h11v04,691,620,298.56,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-17,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-18,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-19,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-20,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-21,h11v04,691,620,295.12,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-22,h11v04,691,620,298.28,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-23,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-24,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-25,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-26,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-27,h11v04,691,620,296.36,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-28,h11v04,691,620,299.34,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-29,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-30,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-05-31,h11v04,691,620,291.54,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-01,h11v04,691,620,294.08,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-02,h11v04,691,620,295.5,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-03,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-04,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-05,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-06,h11v04,691,620,294.98,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-07,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-08,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-09,h11v04,691,620,301.42,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-10,h11v04,691,620,300.5,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-11,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-12,h11v04,691,620,296.32,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-13,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-14,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-15,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-16,h11v04,691,620,293.24,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-17,h11v04,691,620,295.82,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-18,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-19,h11v04,691,620,296.68,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-20,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-21,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-22,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-23,h11v04,691,620,298.86,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-24,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-25,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-26,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-27,h11v04,691,620,296.82,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-28,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-29,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-06-30,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-07-01,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-07-02,h11v04,691,620,295.34,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-07-03,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-07-04,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-07-05,h11v04,691,620,301.02,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-07-06,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-07-07,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-07-08,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-07-09,h11v04,691,620,298.3,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-07-10,h11v04,691,620,298.48,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-07-11,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-07-12,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
0.013157895,ELKBR187,44.24152,-90.49231,2015-07-13,h11v04,691,620,294.98,65,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
0.013157895,ELKBR187,44.24152,-90.49231,2015-07-14,h11v04,691,620,0.0,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
